date,congestion,diffRatio
2021-03-11,35,-0.1025641025641025
2021-03-12,36,-0.0526315789473684
2021-03-13,25,-0.1071428571428571
2021-03-14,19,-0.1739130434782608
2021-03-15,32,-0.0303030303030303
2021-03-16,35,-0.054054054054054
2021-03-17,36,-0.0526315789473684
2021-03-18,34,-0.1282051282051282
2021-03-19,39,0.0263157894736842
2021-03-20,22,-0.2142857142857142
2021-03-21,15,-0.3478260869565217
2021-03-22,32,-0.0303030303030303
2021-03-23,32,-0.1351351351351351
2021-03-24,33,-0.131578947368421
2021-03-25,35,-0.1025641025641025
2021-03-26,35,-0.0789473684210526
2021-03-27,25,-0.1071428571428571
2021-03-28,14,-0.391304347826087
2021-03-29,33,0.0
2021-03-30,40,0.081081081081081
2021-03-31,37,-0.0263157894736842
2021-04-01,40,0.0256410256410256
2021-04-02,22,-0.4210526315789473
2021-04-03,22,-0.2142857142857142
2021-04-04,18,-0.217391304347826
2021-04-05,14,-0.5757575757575758
2021-04-06,30,-0.1891891891891892
2021-04-07,31,-0.1842105263157894
2021-04-08,30,-0.2307692307692307
2021-04-09,34,-0.1052631578947368
2021-04-10,22,-0.2142857142857142
2021-04-11,18,-0.217391304347826
2021-04-12,35,0.0606060606060606
2021-04-13,33,-0.1081081081081081
2021-04-14,35,-0.0789473684210526
2021-04-15,38,-0.0256410256410256
2021-04-16,38,0.0
2021-04-17,31,0.1071428571428571
2021-04-18,24,0.0434782608695652
2021-04-19,38,0.1515151515151515
2021-04-20,43,0.1621621621621621
2021-04-21,43,0.131578947368421
2021-04-22,45,0.1538461538461538
2021-04-23,47,0.2368421052631578
2021-04-24,34,0.2142857142857142
2021-04-25,23,0.0
2021-04-26,40,0.2121212121212121
2021-04-27,43,0.1621621621621621
2021-04-28,44,0.1578947368421052
2021-04-29,43,0.1025641025641025
2021-04-30,45,0.1842105263157894
2021-05-01,32,0.1428571428571428
2021-05-02,22,-0.0434782608695652
2021-05-03,18,-0.4545454545454545
2021-05-04,41,0.1081081081081081
2021-05-05,45,0.1842105263157894
2021-05-06,40,0.0256410256410256
2021-05-07,43,0.131578947368421
2021-05-08,26,-0.0714285714285714
2021-05-09,23,0.0
2021-05-10,37,0.1212121212121212
2021-05-11,41,0.1081081081081081
2021-05-12,40,0.0526315789473684
2021-05-13,40,0.0256410256410256
2021-05-14,40,0.0526315789473684
2021-05-15,30,0.0714285714285714
2021-05-16,22,-0.0434782608695652
2021-05-17,39,0.1818181818181818
2021-05-18,42,0.1351351351351351
2021-05-19,43,0.131578947368421
2021-05-20,42,0.0769230769230769
2021-05-21,53,0.3947368421052631
2021-05-22,33,0.1785714285714285
2021-05-23,23,0.0
2021-05-24,39,0.1818181818181818
2021-05-25,38,0.027027027027027
2021-05-26,40,0.0526315789473684
2021-05-27,44,0.1282051282051282
2021-05-28,53,0.3947368421052631
2021-05-29,38,0.3571428571428571
2021-05-30,27,0.1739130434782608
2021-05-31,23,-0.303030303030303
2021-06-01,41,0.1081081081081081
2021-06-02,41,0.0789473684210526
2021-06-03,43,0.1025641025641025
2021-06-04,52,0.3684210526315789
2021-06-05,37,0.3214285714285714
2021-06-06,27,0.1739130434782608
2021-06-07,38,0.1515151515151515
2021-06-08,40,0.081081081081081
2021-06-09,42,0.1052631578947368
2021-06-10,41,0.0512820512820512
2021-06-11,43,0.131578947368421
2021-06-12,32,0.1428571428571428
2021-06-13,23,0.0
2021-06-14,36,0.0909090909090909
2021-06-15,39,0.054054054054054
2021-06-16,40,0.0526315789473684
2021-06-17,43,0.1025641025641025
2021-06-18,53,0.3947368421052631
2021-06-19,31,0.1071428571428571
2021-06-20,22,-0.0434782608695652
2021-06-21,37,0.1212121212121212
2021-06-22,37,0.0
2021-06-23,39,0.0263157894736842
2021-06-24,39,0.0
2021-06-25,45,0.1842105263157894
2021-06-26,33,0.1785714285714285
2021-06-27,24,0.0434782608695652
2021-06-28,37,0.1212121212121212
2021-06-29,39,0.054054054054054
2021-06-30,42,0.1052631578947368
2021-07-01,41,0.0512820512820512
2021-07-02,41,0.0789473684210526
2021-07-03,30,0.0714285714285714
2021-07-04,23,0.0
2021-07-05,35,0.0606060606060606
2021-07-06,40,0.081081081081081
2021-07-07,36,-0.0526315789473684
2021-07-08,34,-0.1282051282051282
2021-07-09,40,0.0526315789473684
2021-07-10,30,0.0714285714285714
2021-07-11,23,0.0
2021-07-12,29,-0.1212121212121212
2021-07-13,32,-0.1351351351351351
2021-07-14,35,-0.0789473684210526
2021-07-15,35,-0.1025641025641025
2021-07-16,39,0.0263157894736842
2021-07-17,30,0.0714285714285714
2021-07-18,24,0.0434782608695652
2021-07-19,30,-0.0909090909090909
2021-07-20,32,-0.1351351351351351
2021-07-21,31,-0.1842105263157894
2021-07-22,33,-0.1538461538461538
2021-07-23,38,0.0
2021-07-24,26,-0.0714285714285714
2021-07-25,29,0.2608695652173913
2021-07-26,31,-0.0606060606060606
2021-07-27,29,-0.2162162162162162
2021-07-28,34,-0.1052631578947368
2021-07-29,33,-0.1538461538461538
2021-07-30,38,0.0
2021-07-31,30,0.0714285714285714
